Entity,Code,Year,discards
Morocco,MAR,1996,141660.89293916
Morocco,MAR,1997,151375.78937680004
Morocco,MAR,1998,142943.77264065002
Morocco,MAR,1999,142568.75736547998
Morocco,MAR,2000,166102.20032014002
Morocco,MAR,2001,182767.53009824004
Morocco,MAR,2002,157741.46701589998
Morocco,MAR,2003,143384.16155863003
Morocco,MAR,2004,128564.64741412998
Morocco,MAR,2005,127237.59206363998
Morocco,MAR,2006,131511.46184230002
Morocco,MAR,2007,126960.2461318
Morocco,MAR,2008,126353.83033310898
Morocco,MAR,2009,147372.921789083
Morocco,MAR,2010,139287.77660624197
Morocco,MAR,2011,109360.78045649998
Morocco,MAR,2012,126496.98006840001
Morocco,MAR,2013,139579.89825810003
Morocco,MAR,2014,146318.3560491
Morocco,MAR,2015,151968.10864020002
Morocco,MAR,2016,158017.9473783
Morocco,MAR,2017,164090.31141399997
Morocco,MAR,2018,161669.53772320002
Mozambique,MOZ,1958,1450
Mozambique,MOZ,1959,1160
Mozambique,MOZ,1960,1160
Mozambique,MOZ,1961,1380.4
Mozambique,MOZ,1962,1186.1
Mozambique,MOZ,1963,1122.3
Mozambique,MOZ,1964,1281.8
Mozambique,MOZ,1965,1621.1
Mozambique,MOZ,1966,2955.1
Mozambique,MOZ,1967,3007.3
Mozambique,MOZ,1968,3103
Mozambique,MOZ,1969,3262.5
Mozambique,MOZ,1970,3271.2
Mozambique,MOZ,1971,7406.600001000001
Mozambique,MOZ,1972,7798.1
Mozambique,MOZ,1973,9981.8
Mozambique,MOZ,1974,17608.8
Mozambique,MOZ,1975,12583.1
Mozambique,MOZ,1976,18850
Mozambique,MOZ,1977,15620.4
Mozambique,MOZ,1978,20683.6
Mozambique,MOZ,1979,18070.4
Mozambique,MOZ,1980,34887
Mozambique,MOZ,1981,35470
Mozambique,MOZ,1982,28969
Mozambique,MOZ,1983,30468.7
Mozambique,MOZ,1984,21490.7
Mozambique,MOZ,1985,23842.45
Mozambique,MOZ,1986,41233.299999999996
Mozambique,MOZ,1987,41537.7
Mozambique,MOZ,1988,44117.119077
Mozambique,MOZ,1989,35063.620560999996
Mozambique,MOZ,1990,37364.375213
Mozambique,MOZ,1991,40145.078025999996
Mozambique,MOZ,1992,27329.115482999998
Mozambique,MOZ,1993,40046.4
Mozambique,MOZ,1994,35959.41429
Mozambique,MOZ,1995,37012
Mozambique,MOZ,1996,35845.157139999996
Mozambique,MOZ,1997,40071.742860000006
Mozambique,MOZ,1998,34111.842860000004
Mozambique,MOZ,1999,31765.628569999997
Mozambique,MOZ,2000,30848.9
Mozambique,MOZ,2001,30659.4
Mozambique,MOZ,2002,29574
Mozambique,MOZ,2003,25933
Mozambique,MOZ,2004,26231.1
Mozambique,MOZ,2005,29474.7
Mozambique,MOZ,2006,26430.21301
Mozambique,MOZ,2007,24310.03831
Mozambique,MOZ,2008,19622.69056
Mozambique,MOZ,2009,18693.23729
Mozambique,MOZ,2010,24805.83333
Mozambique,MOZ,2011,21144.266669999997
Mozambique,MOZ,2012,16394.4
Mozambique,MOZ,2013,16002.9
Mozambique,MOZ,2014,25213.111109999998
Mozambique,MOZ,2015,22328.77778
Mozambique,MOZ,2016,21779
Mozambique,MOZ,2017,27369.22222
Mozambique,MOZ,2018,25178.3455
Myanmar,MMR,1950,310.999995317
Myanmar,MMR,1951,329.999999192
Myanmar,MMR,1952,719.999974316
Myanmar,MMR,1953,719.9701768780001
Myanmar,MMR,1954,1439.9703100020001
Myanmar,MMR,1955,1439.9688433400001
Myanmar,MMR,1956,2569.83990208
Myanmar,MMR,1957,2569.6096817889998
Myanmar,MMR,1958,2569.7324551009997
Myanmar,MMR,1959,2569.7560058100003
Myanmar,MMR,1960,2569.743635235
Myanmar,MMR,1961,2569.1549703700002
Myanmar,MMR,1962,2569.315209776
Myanmar,MMR,1963,2569.1560564769998
Myanmar,MMR,1964,2567.9900972630003
Myanmar,MMR,1965,2568.973495608
Myanmar,MMR,1966,2569.0952683369997
Myanmar,MMR,1967,2725.179497352
Myanmar,MMR,1968,2836.0208864710003
Myanmar,MMR,1969,2984.7560354469997
Myanmar,MMR,1970,5907.009570985
Myanmar,MMR,1971,6240.445410621999
Myanmar,MMR,1972,6618.4161388659995
Myanmar,MMR,1973,6952.344063185
Myanmar,MMR,1974,6528.530182975001
Myanmar,MMR,1975,7697.8350883620005
Myanmar,MMR,1976,8214.645148313
Myanmar,MMR,1977,8737.175195031
Myanmar,MMR,1978,9347.863888255
Myanmar,MMR,1979,9950.786518093
Myanmar,MMR,1980,10604.385531936
Myanmar,MMR,1981,11272.721419462
Myanmar,MMR,1982,11592.447142280002
Myanmar,MMR,1983,11726.727722099999
Myanmar,MMR,1984,12557.258361071996
Myanmar,MMR,1985,13719.827520977
Myanmar,MMR,1986,15125.502208175001
Myanmar,MMR,1987,15544.155273600001
Myanmar,MMR,1988,16427.433904819005
Myanmar,MMR,1989,17695.355693537003
Myanmar,MMR,1990,18279.839043963002
Myanmar,MMR,1991,18231.859635183995
Myanmar,MMR,1992,18676.600995863995
Myanmar,MMR,1993,19201.771364201
Myanmar,MMR,1994,19630.184820496
Myanmar,MMR,1995,20049.797783506
Myanmar,MMR,1996,20538.197787239
Myanmar,MMR,1997,21737.613365014997
Myanmar,MMR,1998,23816.165876719002
Myanmar,MMR,1999,26972.074383000003
Myanmar,MMR,2000,32304.198060480005
Myanmar,MMR,2001,34281.175878539994
Myanmar,MMR,2002,37161.22659299999
Myanmar,MMR,2003,37980.65373486
Myanmar,MMR,2004,40850.848012972994
Myanmar,MMR,2005,41103.94382424
Myanmar,MMR,2006,41467.77662182
Myanmar,MMR,2007,41722.379694974006
Myanmar,MMR,2008,40595.61615557
Myanmar,MMR,2009,40595.616155600015
Myanmar,MMR,2010,40595.616155550015
Myanmar,MMR,2011,40962.31842869999
Myanmar,MMR,2012,39684.81105693
Myanmar,MMR,2013,37572.420943990015
Myanmar,MMR,2014,39996.49291533001
Myanmar,MMR,2015,38227.048558120005
Myanmar,MMR,2016,40940.80168284001
Myanmar,MMR,2017,43615.954902440004
Myanmar,MMR,2018,39905.67529835001
Namibia,NAM,1965,19.56784382
Namibia,NAM,1966,21.56086495
Namibia,NAM,1967,23.51764934
Namibia,NAM,1968,25.43819697
Namibia,NAM,1969,27.32250786
Namibia,NAM,1970,29.170582
Namibia,NAM,1971,30.98241939
Namibia,NAM,1972,32.75802003
Namibia,NAM,1973,34.49738393
Namibia,NAM,1974,36.20051107
Namibia,NAM,1975,63.13890941
Namibia,NAM,1976,89.58158903
Namibia,NAM,1977,115.5285499
Namibia,NAM,1978,140.9797921
Namibia,NAM,1979,165.9353156
Namibia,NAM,1980,146.33204990000002
Namibia,NAM,1981,147.4229197
Namibia,NAM,1982,148.46601040000002
Namibia,NAM,1983,149.46132219999998
Namibia,NAM,1984,150.40885490000002
Namibia,NAM,1985,134.49654099999998
Namibia,NAM,1986,135.2538519
Namibia,NAM,1987,6140.6747959799995
Namibia,NAM,1988,6381.35207266
Namibia,NAM,1989,3502.2542118399997
Namibia,NAM,1990,21494.161297
Namibia,NAM,1991,17310.255741
Namibia,NAM,1992,33661.724023999996
Namibia,NAM,1993,39574.20798000001
Namibia,NAM,1994,36266.90712050001
Namibia,NAM,1995,31164.657750000002
Namibia,NAM,1996,27274.544469999997
Namibia,NAM,1997,25994.727454138
Namibia,NAM,1998,32736.020653644995
Namibia,NAM,1999,32499.69268
Namibia,NAM,2000,31887.347102000003
Namibia,NAM,2001,29471.805322399996
Namibia,NAM,2002,27771.6221372
Namibia,NAM,2003,31890.366404999997
Namibia,NAM,2004,27656.2307772
Namibia,NAM,2005,27122.036139000003
Namibia,NAM,2006,21874.124793999996
Namibia,NAM,2007,18375.859217999998
Namibia,NAM,2008,17735.8502505
Namibia,NAM,2009,18369.05992354
Namibia,NAM,2010,19939.018186600002
Namibia,NAM,2011,22884.515551999997
Namibia,NAM,2012,23579.48441
Namibia,NAM,2013,24008.7708862
Namibia,NAM,2014,21633.2459374
Namibia,NAM,2015,20928.7693661
Namibia,NAM,2016,19904.3560659
Namibia,NAM,2017,18067.8567837
Namibia,NAM,2018,21602.1162392
Nauru,NRU,2003,5.4e-7
Netherlands,NLD,1950,53482.312007
Netherlands,NLD,1951,56753.940687
Netherlands,NLD,1952,57908.029134000004
Netherlands,NLD,1953,68071.20800299999
Netherlands,NLD,1954,58454.27244
Netherlands,NLD,1955,61409.311753
Netherlands,NLD,1956,61405.111750000004
Netherlands,NLD,1957,63926.156873
Netherlands,NLD,1958,65578.747947
Netherlands,NLD,1959,69842.479819
Netherlands,NLD,1960,78235.44300599999
Netherlands,NLD,1961,91976.494783
Netherlands,NLD,1962,106582.951116
Netherlands,NLD,1963,121286.090582
Netherlands,NLD,1964,115516.48827700001
Netherlands,NLD,1965,114667.007599
Netherlands,NLD,1966,135661.6819373
Netherlands,NLD,1967,97541.3841622
Netherlands,NLD,1968,135015.1768617
Netherlands,NLD,1969,166648.8576396
Netherlands,NLD,1970,158355.417942
Netherlands,NLD,1971,150041.47303
Netherlands,NLD,1972,165448.38808459998
Netherlands,NLD,1973,176625.30504346
Netherlands,NLD,1974,171031.9359863
Netherlands,NLD,1975,163535.7365599
Netherlands,NLD,1976,143585.4713238
Netherlands,NLD,1977,127322.0611104
Netherlands,NLD,1978,89867.24877118
Netherlands,NLD,1979,119086.34568859
Netherlands,NLD,1980,133019.7357998
Netherlands,NLD,1981,139424.2437343
Netherlands,NLD,1982,177859.66366099997
Netherlands,NLD,1983,174081.763016
Netherlands,NLD,1984,177379.111576
Netherlands,NLD,1985,199049.76877300002
Netherlands,NLD,1986,190203.051433
Netherlands,NLD,1987,174988.417214
Netherlands,NLD,1988,234826.313513
Netherlands,NLD,1989,245871.274176
Netherlands,NLD,1990,229115.0105074
Netherlands,NLD,1991,212762.62957
Netherlands,NLD,1992,184735.36781999998
Netherlands,NLD,1993,175572.9904
Netherlands,NLD,1994,166271.18393
Netherlands,NLD,1995,162194.81244
Netherlands,NLD,1996,142063.84623
Netherlands,NLD,1997,122666.94795
Netherlands,NLD,1998,121871.23387
Netherlands,NLD,1999,133385.38935
Netherlands,NLD,2000,121778.36240000001
Netherlands,NLD,2001,123390.74693
Netherlands,NLD,2002,109940.90894
Netherlands,NLD,2003,111783.76897
Netherlands,NLD,2004,98797.0393
Netherlands,NLD,2005,93780.17246
Netherlands,NLD,2006,83944.7834
Netherlands,NLD,2007,89760.66945
Netherlands,NLD,2008,86840.60415
Netherlands,NLD,2009,97287.90631
Netherlands,NLD,2010,105613.79873
Netherlands,NLD,2011,83858.08834300001
Netherlands,NLD,2012,90386.04148999999
Netherlands,NLD,2013,94115.29410700001
Netherlands,NLD,2014,88380.21359418001
Netherlands,NLD,2015,77106.11910216701
Netherlands,NLD,2016,83314.28566600001
Netherlands,NLD,2017,74979.669771
Netherlands,NLD,2018,71943.60246163
New Caledonia,NCL,1981,1.572460676
New Caledonia,NCL,1982,6.324179914
New Caledonia,NCL,1983,17.216858223
New Caledonia,NCL,1984,9.730185348
New Caledonia,NCL,1985,17.17444365
New Caledonia,NCL,1986,23.57295753
New Caledonia,NCL,1987,297.5697729
New Caledonia,NCL,1988,281.45702989999995
New Caledonia,NCL,1989,281.90504439999995
New Caledonia,NCL,1990,495.6866246999999
New Caledonia,NCL,1991,473.3728134
New Caledonia,NCL,1992,298.0515642
New Caledonia,NCL,1993,377.64133439999995
New Caledonia,NCL,1994,365.30319610000004
New Caledonia,NCL,1995,292.379792
New Caledonia,NCL,1996,239.8030289
New Caledonia,NCL,1997,168.3482543
New Caledonia,NCL,1998,387.1445539
New Caledonia,NCL,1999,374.0214944
New Caledonia,NCL,2000,302.22763369999996
New Caledonia,NCL,2001,365.9882526
New Caledonia,NCL,2002,366.0864062
New Caledonia,NCL,2003,356.1455894
New Caledonia,NCL,2004,513.4811863
New Caledonia,NCL,2005,453.9588961
New Caledonia,NCL,2006,341.70624060000006
New Caledonia,NCL,2007,315.9173798
New Caledonia,NCL,2008,379.74237610000006
New Caledonia,NCL,2009,468.67789730000004
New Caledonia,NCL,2010,520.7443315
New Caledonia,NCL,2011,503.46781050000004
New Caledonia,NCL,2012,507.5690828
New Caledonia,NCL,2013,480.7192306
New Caledonia,NCL,2014,498.0077286
New Caledonia,NCL,2015,536.732833
New Caledonia,NCL,2016,528.5984284
New Caledonia,NCL,2017,628.4626066000001
New Caledonia,NCL,2018,535.156022
New Zealand,NZL,1950,3202.908291
New Zealand,NZL,1951,3380.765358479
New Zealand,NZL,1952,3678.752003991
New Zealand,NZL,1953,3941.625357722
New Zealand,NZL,1954,4206.017980018
New Zealand,NZL,1955,4741.352667896001
New Zealand,NZL,1956,5146.16170684
New Zealand,NZL,1957,5489.1085312430005
New Zealand,NZL,1958,5768.544397076001
New Zealand,NZL,1959,6300.8492731530005
New Zealand,NZL,1960,7041.489488032001
New Zealand,NZL,1961,7102.802831238
New Zealand,NZL,1962,7051.759990957
New Zealand,NZL,1963,7319.539697598
New Zealand,NZL,1964,8198.524854151
New Zealand,NZL,1965,9182.040429949999
New Zealand,NZL,1966,10902.409677803
New Zealand,NZL,1967,11805.077596015
New Zealand,NZL,1968,12017.385940845
New Zealand,NZL,1969,10292.105060198
New Zealand,NZL,1970,12617.049969506003
New Zealand,NZL,1971,17909.310779325002
New Zealand,NZL,1972,16447.194152856006
New Zealand,NZL,1973,20500.1060282
New Zealand,NZL,1974,22817.8339843
New Zealand,NZL,1975,22040.635307399996
New Zealand,NZL,1976,25803.486480000003
New Zealand,NZL,1977,30411.0077111
New Zealand,NZL,1978,37365.5700004
New Zealand,NZL,1979,47397.427559970005
New Zealand,NZL,1980,63737.501921389994
New Zealand,NZL,1981,72297.086162382
New Zealand,NZL,1982,74974.56001230399
New Zealand,NZL,1983,61912.507150485995
New Zealand,NZL,1984,70565.85595539001
New Zealand,NZL,1985,50314.835173579
New Zealand,NZL,1986,48227.186182881
New Zealand,NZL,1987,70040.98727627001
New Zealand,NZL,1988,84741.315753709
New Zealand,NZL,1989,71580.16047441002
New Zealand,NZL,1990,51483.30967065099
New Zealand,NZL,1991,59049.12691556
New Zealand,NZL,1992,59726.94858319001
New Zealand,NZL,1993,68218.52949184
New Zealand,NZL,1994,70046.79167208
New Zealand,NZL,1995,74188.07662604001
New Zealand,NZL,1996,74033.77789211
New Zealand,NZL,1997,80089.26576741
New Zealand,NZL,1998,79200.38934679999
New Zealand,NZL,1999,71815.07785347
New Zealand,NZL,2000,65006.36926289
New Zealand,NZL,2001,67037.45126698
New Zealand,NZL,2002,63300.65942846
New Zealand,NZL,2003,62338.86940957999
New Zealand,NZL,2004,59102.261932890004
New Zealand,NZL,2005,55862.19476107
New Zealand,NZL,2006,50432.215446117
New Zealand,NZL,2007,48594.98493145001
New Zealand,NZL,2008,42109.482219324
New Zealand,NZL,2009,39895.117295402
New Zealand,NZL,2010,40961.21919115599
New Zealand,NZL,2011,41624.198663906005
New Zealand,NZL,2012,42204.907646216
New Zealand,NZL,2013,42411.305120979996
New Zealand,NZL,2014,50082.550324687996
New Zealand,NZL,2015,55849.059990887996
New Zealand,NZL,2016,65460.448705658004
New Zealand,NZL,2017,67179.169353085
New Zealand,NZL,2018,58655.413641826
Nicaragua,NIC,1950,2607.0894
Nicaragua,NIC,1951,2607.0894
Nicaragua,NIC,1952,2607.0894
Nicaragua,NIC,1953,5981.2682
Nicaragua,NIC,1954,5981.2682
Nicaragua,NIC,1955,5981.2682
Nicaragua,NIC,1956,7668.3576
Nicaragua,NIC,1957,7668.3576
Nicaragua,NIC,1958,7668.3576
Nicaragua,NIC,1959,7668.3576
Nicaragua,NIC,1960,10735.447
Nicaragua,NIC,1961,10735.447
Nicaragua,NIC,1962,10735.447
Nicaragua,NIC,1963,12882.5364
Nicaragua,NIC,1964,12882.5364
Nicaragua,NIC,1965,14722.5364
Nicaragua,NIC,1966,22393.4304
Nicaragua,NIC,1967,25613.4304
Nicaragua,NIC,1968,27759.2516
Nicaragua,NIC,1969,31437.9834
Nicaragua,NIC,1970,32973.4304
Nicaragua,NIC,1971,30212.1622
Nicaragua,NIC,1972,26223.297319999998
Nicaragua,NIC,1973,27449.814280000002
Nicaragua,NIC,1974,20373.078709999998
Nicaragua,NIC,1975,20034.22623
Nicaragua,NIC,1976,19486.49526
Nicaragua,NIC,1977,22747.75618
Nicaragua,NIC,1978,18253.17499
Nicaragua,NIC,1979,14980.6986
Nicaragua,NIC,1980,15677.176640000001
Nicaragua,NIC,1981,13219.16776
Nicaragua,NIC,1982,9950.029592
Nicaragua,NIC,1983,5574.153934
Nicaragua,NIC,1984,5900.510491
Nicaragua,NIC,1985,6618.091165
Nicaragua,NIC,1986,3802.9451229999995
Nicaragua,NIC,1987,4094.9298200000003
Nicaragua,NIC,1988,5506.1324030000005
Nicaragua,NIC,1989,4991.993022
Nicaragua,NIC,1990,3871.0267619999995
Nicaragua,NIC,1991,6742.385225
Nicaragua,NIC,1992,5254.854104999999
Nicaragua,NIC,1993,7683.282067
Nicaragua,NIC,1994,10788.61094
Nicaragua,NIC,1995,9854.438885
Nicaragua,NIC,1996,13433.62238
Nicaragua,NIC,1997,12700.50797
Nicaragua,NIC,1998,16216.20383
Nicaragua,NIC,1999,17579.1005
Nicaragua,NIC,2000,13253.22187
Nicaragua,NIC,2001,13535.36499
Nicaragua,NIC,2002,12816.055859999999
Nicaragua,NIC,2003,11478.04219
Nicaragua,NIC,2004,9588.19492381
Nicaragua,NIC,2005,12483.5753787
Nicaragua,NIC,2006,7801.6204772
Nicaragua,NIC,2007,8279.162821700002
Nicaragua,NIC,2008,5950.670115399999
Nicaragua,NIC,2009,8011.0766254
Nicaragua,NIC,2010,8675.94165038
Nicaragua,NIC,2011,7713.477645489999
Nicaragua,NIC,2012,3572.2172724849997
Nicaragua,NIC,2013,4903.541896199999
Nicaragua,NIC,2014,6854.166000388001
Nicaragua,NIC,2015,6783.267755068001
Nicaragua,NIC,2016,9609.0506404
Nicaragua,NIC,2017,7331.240741801
Nicaragua,NIC,2018,9061.526432555
Nigeria,NGA,1950,217.8
Nigeria,NGA,1951,225
Nigeria,NGA,1952,232.2
Nigeria,NGA,1953,239.4
Nigeria,NGA,1954,246.6
Nigeria,NGA,1955,253.8
Nigeria,NGA,1956,261
Nigeria,NGA,1957,268.2
Nigeria,NGA,1958,275.4
Nigeria,NGA,1959,282.6
Nigeria,NGA,1960,289.8
Nigeria,NGA,1961,297
Nigeria,NGA,1962,359.875
Nigeria,NGA,1963,422.75
Nigeria,NGA,1964,485.625
Nigeria,NGA,1965,568.0678437999999
Nigeria,NGA,1966,580.940865
Nigeria,NGA,1967,593.7776493
Nigeria,NGA,1968,606.5781969999999
Nigeria,NGA,1969,619.3425079
Nigeria,NGA,1970,632.0705820000001
Nigeria,NGA,1971,719.8524194
Nigeria,NGA,1972,807.59802
Nigeria,NGA,1973,895.3073839
Nigeria,NGA,1974,982.9805111
Nigeria,NGA,1975,1095.888909
Nigeria,NGA,1976,1208.3015890000001
Nigeria,NGA,1977,1320.21855
Nigeria,NGA,1978,1431.639792
Nigeria,NGA,1979,1542.565316
Nigeria,NGA,1980,1647.37354222
Nigeria,NGA,1981,1758.04913579
Nigeria,NGA,1982,1809.44029571
Nigeria,NGA,1983,1882.663167618
Nigeria,NGA,1984,1999.778414553
Nigeria,NGA,1985,16804.4646541
Nigeria,NGA,1986,15640.28916606
Nigeria,NGA,1987,17106.658588860002
Nigeria,NGA,1988,19141.00621457
Nigeria,NGA,1989,20579.853486030002
Nigeria,NGA,1990,21112.578351696997
Nigeria,NGA,1991,18065.273230599996
Nigeria,NGA,1992,14855.848157384
Nigeria,NGA,1993,13226.441261150001
Nigeria,NGA,1994,10278.450354821
Nigeria,NGA,1995,7612.549547763
Nigeria,NGA,1996,5598.83689628
Nigeria,NGA,1997,3726.48798956
Nigeria,NGA,1998,2601.95310481
Nigeria,NGA,1999,2803.2254115
Nigeria,NGA,2000,3036.4306775600003
Nigeria,NGA,2001,3173.33804391
Nigeria,NGA,2002,3197.6347694999995
Nigeria,NGA,2003,3513.59839553
Nigeria,NGA,2004,3445.557776
Nigeria,NGA,2005,3378.746508
Nigeria,NGA,2006,3205.8758143999994
Nigeria,NGA,2007,3682.2795060000003
Nigeria,NGA,2008,3131.430646
Nigeria,NGA,2009,3230.2665140000004
Nigeria,NGA,2010,3145.12319292
Nigeria,NGA,2011,2880.301962726
Nigeria,NGA,2012,2637.0599269740005
Nigeria,NGA,2013,2408.925744
Nigeria,NGA,2014,2204.4122810000003
Nigeria,NGA,2015,2017.6561029999998
Nigeria,NGA,2016,1772.698707
Nigeria,NGA,2017,1558.462395
Nigeria,NGA,2018,2418.332728
Niue,NIU,2005,1.552115114
Niue,NIU,2006,1.6955572890000001
Niue,NIU,2007,1.6834127069999998
Niue,NIU,2008,91.38740216
Niue,NIU,2009,0.847241093
North Cyprus,,1950,59.99999999400001
North Cyprus,,1951,47.899999995
North Cyprus,,1952,47.899999998999995
North Cyprus,,1953,47.900000002000006
North Cyprus,,1954,59.999999993
North Cyprus,,1955,72.100000003
North Cyprus,,1956,59.999999998999996
North Cyprus,,1957,92.999999995
North Cyprus,,1958,72.099999999
North Cyprus,,1959,59.999999992000006
North Cyprus,,1960,59.999999992
North Cyprus,,1961,47.899999998
North Cyprus,,1962,72.100000001
North Cyprus,,1963,72.099999998
North Cyprus,,1964,72.099999998
North Cyprus,,1965,120.5
North Cyprus,,1966,120.999999988
North Cyprus,,1967,121.700000002
North Cyprus,,1968,169.60000000200003
North Cyprus,,1969,168.99999999599999
North Cyprus,,1970,163.900000013
North Cyprus,,1971,150.500000004
North Cyprus,,1972,161.399999997
North Cyprus,,1973,175.300000004
North Cyprus,,1974,54.899999988999994
North Cyprus,,1975,59.999999994
North Cyprus,,1976,64.59999999899999
North Cyprus,,1977,68.20000000099999
North Cyprus,,1978,69.900000004
North Cyprus,,1979,70.40000000799999
North Cyprus,,1980,69.900000009
North Cyprus,,1981,72.099999995
North Cyprus,,1982,73.89999999700001
North Cyprus,,1983,74.60000000400001
North Cyprus,,1984,75.000000004
North Cyprus,,1985,74.99999999399999
North Cyprus,,1986,74.400000006
North Cyprus,,1987,72.50000000099999
North Cyprus,,1988,70.400000008
North Cyprus,,1989,68.200000001
North Cyprus,,1990,64.599999998
North Cyprus,,1991,65.099999999
North Cyprus,,1992,65.099999997
North Cyprus,,1993,724.6000000019999
North Cyprus,,1994,723.999999997
North Cyprus,,1995,723.5000000009999
North Cyprus,,1996,722.899999994
North Cyprus,,1997,721.7000000040002
North Cyprus,,1998,60.000000004
North Cyprus,,1999,58.30000000300001
North Cyprus,,2000,56.600000002
North Cyprus,,2001,59.611928006
North Cyprus,,2002,52.218682003
North Cyprus,,2003,56.056125081
North Cyprus,,2004,61.83120440399999
North Cyprus,,2005,121.389495066
North Cyprus,,2006,114.474489636
North Cyprus,,2007,149.999784072
North Cyprus,,2008,185.542304507
North Cyprus,,2009,189.674129021
North Cyprus,,2010,190.781371476
North Cyprus,,2011,86.78587693399999
North Cyprus,,2012,82.031763371
North Cyprus,,2013,83.336814151
North Cyprus,,2014,77.091213983
North Cyprus,,2015,75.226855725
North Cyprus,,2016,75.13363781199999
North Cyprus,,2017,75.13363781199999
North Korea,PRK,1950,1611.2123709999998
North Korea,PRK,1951,1609.053556
North Korea,PRK,1952,1611.735859
North Korea,PRK,1953,1596.957416
North Korea,PRK,1954,1878.7939689999998
North Korea,PRK,1955,2162.2667199999996
North Korea,PRK,1956,2433.43559
North Korea,PRK,1957,2703.125637
North Korea,PRK,1958,2869.741146
North Korea,PRK,1959,3033.885857
North Korea,PRK,1960,3195.850551
North Korea,PRK,1961,3188.357653
North Korea,PRK,1962,3135.637812
North Korea,PRK,1963,3170.232193
North Korea,PRK,1964,3176.0060140000005
North Korea,PRK,1965,3207.955544
North Korea,PRK,1966,3390.387609
North Korea,PRK,1967,3546.51866
North Korea,PRK,1968,3623.639768
North Korea,PRK,1969,3679.2198369999996
North Korea,PRK,1970,3671.060093
North Korea,PRK,1971,3840.168329
North Korea,PRK,1972,4053.131286
North Korea,PRK,1973,4176.907794
North Korea,PRK,1974,4471.429066000001
North Korea,PRK,1975,4651.283609
North Korea,PRK,1976,5630.89311
North Korea,PRK,1977,5437.569464
North Korea,PRK,1978,6113.466212
North Korea,PRK,1979,5916.5889
North Korea,PRK,1980,5610.0188370000005
North Korea,PRK,1981,5823.006107
North Korea,PRK,1982,5624.936694
North Korea,PRK,1983,4554.780372
North Korea,PRK,1984,4731.953355
North Korea,PRK,1985,4055.1963100000003
North Korea,PRK,1986,4160.390947
North Korea,PRK,1987,4481
North Korea,PRK,1988,3930.7310639999996
North Korea,PRK,1989,3998.1138789999995
North Korea,PRK,1990,2323.987663
North Korea,PRK,1991,30453.002721
North Korea,PRK,1992,1646
North Korea,PRK,1993,1925.5770526000001
North Korea,PRK,1994,1720.8050000000003
North Korea,PRK,1995,1496.415
North Korea,PRK,1996,1126.625
North Korea,PRK,1997,1043.31125
North Korea,PRK,1998,1021
North Korea,PRK,1999,1001
North Korea,PRK,2000,1071.4378015999998
North Korea,PRK,2001,1011.5809909999999
North Korea,PRK,2002,1085.0076089999998
North Korea,PRK,2003,1125.442675
North Korea,PRK,2004,1575.597646
North Korea,PRK,2005,1225.045051
North Korea,PRK,2006,1243.90391
North Korea,PRK,2007,1160.234172
North Korea,PRK,2008,1118.3035399999999
North Korea,PRK,2009,961
North Korea,PRK,2010,961
North Korea,PRK,2011,970.65
North Korea,PRK,2012,995.1
North Korea,PRK,2013,1010
North Korea,PRK,2014,1064.5
North Korea,PRK,2015,1092.6000000000001
North Korea,PRK,2016,1127.3
North Korea,PRK,2017,1162
North Korea,PRK,2018,1049.6236935
Norway,NOR,1950,113947.72240209
Norway,NOR,1951,145968.11896890998
Norway,NOR,1952,230890.05218932
Norway,NOR,1953,234417.64818027001
Norway,NOR,1954,346031.63456107
Norway,NOR,1955,293594.32004026
Norway,NOR,1956,319093.28505236004
Norway,NOR,1957,259927.24890649997
Norway,NOR,1958,229629.04096309998
Norway,NOR,1959,203777.0397801
Norway,NOR,1960,218212.84539159996
Norway,NOR,1961,236119.88899989997
Norway,NOR,1962,190995.45807669996
Norway,NOR,1963,189680.46853850002
Norway,NOR,1964,219649.03527702
Norway,NOR,1965,247891.10400507
Norway,NOR,1966,312092.16264515
Norway,NOR,1967,391535.04097185005
Norway,NOR,1968,241023.72077034198
Norway,NOR,1969,196626.19683650602
Norway,NOR,1970,136371.127775844
Norway,NOR,1971,82580.30220335002
Norway,NOR,1972,88749.25041523
Norway,NOR,1973,62605.04506869
Norway,NOR,1974,40187.755978439
Norway,NOR,1975,29561.76718543
Norway,NOR,1976,27125.54950806
Norway,NOR,1977,13382.471412783
Norway,NOR,1978,15645.878944575998
Norway,NOR,1979,17002.861851712
Norway,NOR,1980,17431.887909420002
Norway,NOR,1981,19696.254613914
Norway,NOR,1982,18413.958835635
Norway,NOR,1983,22060.165279227997
Norway,NOR,1984,21899.939715714998
Norway,NOR,1985,79730.38623214701
Norway,NOR,1986,32295.336627839995
Norway,NOR,1987,38110.022865865
Norway,NOR,1988,39680.23009936299
Norway,NOR,1989,42066.801289075
Norway,NOR,1990,37757.541550525
Norway,NOR,1991,31725.918659434
Norway,NOR,1992,40241.603845255995
Norway,NOR,1993,42424.708488305994
Norway,NOR,1994,45664.896430671004
Norway,NOR,1995,51334.878284274
Norway,NOR,1996,53661.698156495004
Norway,NOR,1997,60024.91081792601
Norway,NOR,1998,48898.659485657
Norway,NOR,1999,51042.048194502
Norway,NOR,2000,48023.89639421
Norway,NOR,2001,42430.55956152699
Norway,NOR,2002,44846.873741232994
Norway,NOR,2003,48158.91475811
